"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",26,"Private",59306,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row310"
">50K",34,"Private",142897,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",7298,0,35,"Taiwan","Row311"
"<=50K",22,"Private",199698,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,15,"United-States","Row314"
"<=50K",24,"Private",191954,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","Row315"
"<=50K",77,"Self-emp-not-inc",138714,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","Row316"
"<=50K",39,"Self-emp-not-inc",174308,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row320"
"<=50K",43,"Private",50356,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1485,50,"United-States","Row321"
"<=50K",35,"Private",186110,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,45,"United-States","Row322"
"<=50K",76,"Self-emp-not-inc",174309,"Masters",14,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,10,"United-States","Row324"
"<=50K",63,"Self-emp-not-inc",78383,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"United-States","Row325"
"<=50K",58,"Self-emp-not-inc",321171,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","Row328"
"<=50K",66,"Private",127921,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",2050,0,55,"United-States","Row329"
"<=50K",41,"Private",206565,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,45,"United-States","Row330"
"<=50K",26,"Private",224563,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","Row331"
"<=50K",47,"Private",178686,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","Row332"
"<=50K",55,"Local-gov",98545,"10th",6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row333"
"<=50K",53,"Private",242606,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row334"
"<=50K",17,"Private",270942,"5th-6th",3,"Never-married","Other-service","Other-relative","White","Male",0,0,48,"Mexico","Row335"
"<=50K",30,"Private",94235,"HS-grad",9,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States","Row336"
"<=50K",49,"Private",71195,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States","Row337"
"<=50K",19,"Private",104112,"HS-grad",9,"Never-married","Sales","Unmarried","Black","Male",0,0,30,"Haiti","Row338"
"<=50K",45,"Private",261192,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","Row339"
"<=50K",26,"Private",94936,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row340"
">50K",38,"Private",296478,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States","Row341"
">50K",36,"State-gov",119272,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",7298,0,40,"United-States","Row342"
"<=50K",33,"Private",85043,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,20,"United-States","Row343"
"<=50K",43,"Self-emp-not-inc",241895,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,42,"United-States","Row345"
"<=50K",67,,36135,"11th",7,"Married-civ-spouse",,"Husband","White","Male",0,0,8,"United-States","Row346"
"<=50K",56,"Private",101128,"Assoc-acdm",12,"Married-spouse-absent","Other-service","Not-in-family","White","Male",0,0,25,"Iran","Row348"
"<=50K",31,"Private",156464,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,25,"United-States","Row349"
">50K",33,"Private",117963,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row350"
"<=50K",26,"Private",192262,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","Row351"
">50K",33,"Private",111363,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row352"
"<=50K",46,"Local-gov",329752,"11th",7,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"United-States","Row353"
">50K",59,,372020,"Bachelors",13,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States","Row354"
">50K",38,"Federal-gov",95432,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row355"
"<=50K",65,"Private",161400,"11th",7,"Widowed","Other-service","Unmarried","Other","Male",0,0,40,"United-States","Row356"
">50K",40,"Private",96129,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row357"
"<=50K",26,"Self-emp-not-inc",117125,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Portugal","Row359"
">50K",62,"Private",270092,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row361"
"<=50K",43,"Private",180609,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","Row362"
">50K",43,"Private",174575,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,1564,45,"United-States","Row363"
"<=50K",22,"Private",410439,"HS-grad",9,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,55,"United-States","Row364"
"<=50K",28,"Private",92262,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row365"
"<=50K",56,"Self-emp-not-inc",183081,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","Row366"
"<=50K",17,"Private",89821,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,10,"United-States","Row371"
">50K",40,"State-gov",184018,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,38,"United-States","Row372"
"<=50K",45,"Private",256649,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","Row373"
"<=50K",44,"Private",160323,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","Row374"
"<=50K",23,"Private",35633,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","Row377"
"<=50K",46,"Self-emp-not-inc",80914,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,30,"United-States","Row378"
"<=50K",38,"Private",172927,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","Row379"
"<=50K",54,"Private",174319,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","Row380"
"<=50K",25,"Private",344991,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row382"
"<=50K",29,"Private",134152,"HS-grad",9,"Separated","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","Row386"
"<=50K",27,"Private",301302,"Bachelors",13,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","Row391"
"<=50K",46,"Self-emp-not-inc",277946,"Assoc-acdm",12,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row392"
">50K",34,"State-gov",98101,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,45,,"Row393"
"<=50K",44,"Private",115562,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States","Row395"
">50K",25,"Private",86872,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States","Row398"
">50K",52,"Self-emp-inc",132178,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","Row399"
"<=50K",20,"Private",416103,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","Row400"
">50K",50,"State-gov",288353,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","Row402"
"<=50K",28,"Private",166481,"7th-8th",4,"Married-civ-spouse","Handlers-cleaners","Husband","Other","Male",0,2179,40,"Puerto-Rico","Row404"
">50K",41,"Private",445382,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,65,"United-States","Row405"
"<=50K",28,"Private",110145,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row406"
"<=50K",46,"Self-emp-not-inc",317253,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,25,"United-States","Row407"
"<=50K",32,"Private",364657,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","Row409"
">50K",46,"Private",188386,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States","Row413"
"<=50K",31,"State-gov",1033222,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row414"
">50K",35,"Private",92440,"12th",8,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","Row415"
"<=50K",52,"Private",190762,"1st-4th",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Mexico","Row416"
"<=50K",34,"Local-gov",243867,"11th",7,"Separated","Machine-op-inspct","Not-in-family","Black","Male",0,0,40,"United-States","Row418"
"<=50K",20,"Private",61777,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"United-States","Row420"
"<=50K",17,"Private",175024,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",2176,0,18,"United-States","Row421"
"<=50K",29,"Private",188401,"HS-grad",9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","Row423"
"<=50K",25,"Private",133373,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","Row425"
"<=50K",36,"Federal-gov",255191,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,1408,40,"United-States","Row426"
"<=50K",23,"Private",204653,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,72,"Dominican-Republic","Row427"
">50K",63,"Self-emp-inc",222289,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","Row428"
"<=50K",47,"Local-gov",287480,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row429"
"<=50K",80,,107762,"HS-grad",9,"Widowed",,"Not-in-family","White","Male",0,0,24,"United-States","Row430"
"<=50K",17,,202521,"11th",7,"Never-married",,"Own-child","White","Male",0,0,40,"United-States","Row431"
"<=50K",27,"Private",116358,"Some-college",10,"Never-married","Craft-repair","Own-child","Asian-Pac-Islander","Male",0,1980,40,"Philippines","Row434"
">50K",33,"Private",208405,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","Row435"
"<=50K",34,"Local-gov",284843,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","Black","Male",594,0,60,"United-States","Row436"
"<=50K",23,"Private",81281,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","Row438"
"<=50K",29,"Private",363425,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","Row440"
"<=50K",24,"Federal-gov",191073,"HS-grad",9,"Never-married","Armed-Forces","Own-child","White","Male",0,0,40,"United-States","Row442"
">50K",44,"Private",116632,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","Row443"
"<=50K",27,"Private",405855,"9th",5,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"Mexico","Row444"
"<=50K",20,"Private",298227,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,35,"United-States","Row445"
"<=50K",51,"Private",56915,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","Row447"
"<=50K",20,"Private",146538,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","Row448"
">50K",45,"Self-emp-inc",197332,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","Row451"
">50K",60,"Private",245062,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","Row452"
">50K",42,"Private",197583,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,,"Row453"
">50K",40,"Private",72887,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States","Row455"
"<=50K",38,"Private",351299,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"United-States","Row457"
"<=50K",23,"Private",54012,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","Row458"
"<=50K",32,,115745,"Some-college",10,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States","Row459"
"<=50K",44,"Private",116632,"Assoc-acdm",12,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","Row460"
"<=50K",54,"Local-gov",288825,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States","Row461"
"<=50K",32,"Private",132601,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","Row462"
"<=50K",50,"Private",193374,"1st-4th",2,"Married-spouse-absent","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","Row463"
"<=50K",52,"Private",35598,"HS-grad",9,"Divorced","Transport-moving","Unmarried","White","Male",0,0,40,"United-States","Row466"
"<=50K",38,"Private",33983,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","Row467"
">50K",49,"Private",192776,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,45,"United-States","Row468"
">50K",60,"Private",201965,"Some-college",10,"Never-married","Prof-specialty","Unmarried","White","Male",0,0,40,"United-States","Row470"
"<=50K",22,,139883,"Some-college",10,"Never-married",,"Own-child","White","Male",0,0,40,"United-States","Row471"
"<=50K",35,"Private",285020,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","Row472"
"<=50K",30,"Private",303990,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States","Row473"
"<=50K",17,"Private",211870,"9th",5,"Never-married","Other-service","Not-in-family","White","Male",0,0,6,"United-States","Row476"
"<=50K",22,"Private",281432,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"United-States","Row477"
"<=50K",27,"Private",161155,"10th",6,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","Row478"
"<=50K",33,"Private",111746,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"Portugal","Row480"
"<=50K",43,"Self-emp-not-inc",170721,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States","Row481"
"<=50K",28,"State-gov",70100,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"United-States","Row482"
"<=50K",52,,271749,"12th",8,"Never-married",,"Other-relative","Black","Male",594,0,40,"United-States","Row484"
"<=50K",63,,401531,"1st-4th",2,"Married-civ-spouse",,"Husband","White","Male",0,0,35,"United-States","Row486"
"<=50K",59,"Local-gov",286967,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","Row487"
">50K",38,"Private",91039,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,60,"United-States","Row489"
"<=50K",46,"Federal-gov",371373,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","Row491"
"<=50K",33,"Private",178107,"Bachelors",13,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,"United-States","Row494"
"<=50K",20,"Private",262749,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","Row496"
"<=50K",23,"Private",403107,"5th-6th",3,"Never-married","Other-service","Own-child","White","Male",0,0,40,"El-Salvador","Row497"
