"income","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","RowID"
"<=50K",19,"Private",262601,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,14,"United-States","Row635"
"<=50K",31,"Local-gov",402089,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row646"
"<=50K",38,"State-gov",143774,"Some-college",10,"Separated","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","Row653"
"<=50K",27,"Private",288341,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,32,"United-States","Row654"
"<=50K",29,"State-gov",71592,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Asian-Pac-Islander","Female",0,0,40,"Philippines","Row655"
"<=50K",70,,167358,"9th",5,"Widowed",,"Unmarried","White","Female",1111,0,15,"United-States","Row656"
"<=50K",20,"Private",81145,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,25,"United-States","Row664"
">50K",42,"Private",341204,"Assoc-acdm",12,"Divorced","Prof-specialty","Unmarried","White","Female",8614,0,40,"United-States","Row665"
"<=50K",20,,114746,"11th",7,"Married-spouse-absent",,"Own-child","Asian-Pac-Islander","Female",0,1762,40,"South","Row668"
"<=50K",17,,80077,"11th",7,"Never-married",,"Own-child","White","Female",0,0,20,"United-States","Row671"
"<=50K",22,"Private",240817,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",2597,0,40,"United-States","Row675"
"<=50K",18,"State-gov",59342,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,5,"United-States","Row684"
"<=50K",34,"Private",136721,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","Row685"
"<=50K",45,"Local-gov",86644,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,55,"United-States","Row687"
"<=50K",24,"Private",140027,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","Black","Female",0,0,45,"United-States","Row691"
"<=50K",23,"State-gov",335453,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,20,"United-States","Row694"
"<=50K",30,"Private",189620,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"Poland","Row698"
"<=50K",19,"Private",475028,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","Row699"
"<=50K",31,"Private",243605,"Bachelors",13,"Widowed","Sales","Unmarried","White","Female",0,1380,40,"Cuba","Row701"
">50K",46,"Private",295566,"Doctorate",16,"Divorced","Prof-specialty","Unmarried","White","Female",25236,0,65,"United-States","Row704"
">50K",44,"Private",63042,"Bachelors",13,"Divorced","Exec-managerial","Own-child","White","Female",0,0,50,"United-States","Row705"
"<=50K",36,"Private",70282,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","Row711"
"<=50K",36,"Local-gov",382635,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,35,"Honduras","Row714"
"<=50K",31,"Private",295697,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","Row715"
"<=50K",19,"State-gov",378418,"HS-grad",9,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","Row717"
"<=50K",22,"Private",214399,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,15,"United-States","Row718"
"<=50K",44,"Private",111502,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States","Row726"
"<=50K",20,"Private",299047,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,20,"United-States","Row727"
"<=50K",23,"Private",352139,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,24,"United-States","Row730"
"<=50K",55,"Private",173093,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"United-States","Row731"
"<=50K",25,"Private",332702,"Assoc-voc",11,"Never-married","Other-service","Own-child","White","Female",0,0,15,"United-States","Row733"
"<=50K",45,,51164,"Some-college",10,"Married-civ-spouse",,"Wife","Black","Female",0,0,40,"United-States","Row734"
"<=50K",36,"Private",131414,"Some-college",10,"Never-married","Sales","Not-in-family","Black","Female",0,0,36,"United-States","Row736"
"<=50K",56,"Private",156052,"HS-grad",9,"Widowed","Other-service","Unmarried","Black","Female",594,0,20,"United-States","Row738"
"<=50K",19,"Private",192453,"Some-college",10,"Never-married","Other-service","Other-relative","White","Female",0,0,25,"United-States","Row740"
">50K",42,"Private",151408,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",14084,0,50,"United-States","Row742"
">50K",42,"Local-gov",126319,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","Row745"
"<=50K",32,"Private",267736,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","Row747"
"<=50K",33,"Local-gov",120064,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","Row757"
">50K",46,"Federal-gov",167381,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row758"
"<=50K",36,"Private",101460,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,18,"United-States","Row760"
">50K",59,"Local-gov",420537,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,38,"United-States","Row761"
"<=50K",32,"Private",283268,"10th",6,"Separated","Other-service","Unmarried","White","Female",0,0,42,"United-States","Row765"
"<=50K",22,"Private",151790,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,30,"Germany","Row767"
"<=50K",47,"Self-emp-not-inc",106252,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,50,"United-States","Row768"
"<=50K",26,"Private",171114,"Some-college",10,"Never-married","Farming-fishing","Not-in-family","White","Female",0,0,38,"United-States","Row770"
">50K",37,"Private",280282,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,24,"United-States","Row773"
"<=50K",36,"Private",51838,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row776"
"<=50K",28,"Private",196690,"Assoc-voc",11,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,1669,42,"United-States","Row781"
">50K",40,"Private",237601,"Bachelors",13,"Never-married","Sales","Not-in-family","Other","Female",0,0,55,"United-States","Row784"
"<=50K",42,"Private",169628,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,38,"United-States","Row785"
"<=50K",21,,149704,"HS-grad",9,"Never-married",,"Not-in-family","White","Female",1055,0,40,"United-States","Row789"
"<=50K",23,"Private",211046,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",2463,0,40,"United-States","Row793"
"<=50K",31,"Private",51471,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","Row803"
"<=50K",17,"Private",193830,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","Row804"
"<=50K",30,"Private",191571,"HS-grad",9,"Separated","Other-service","Own-child","White","Female",0,0,36,"United-States","Row810"
"<=50K",47,"Self-emp-not-inc",93208,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,75,"Italy","Row815"
"<=50K",41,"Private",254440,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,60,"United-States","Row816"
"<=50K",31,"Private",171871,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,46,"United-States","Row821"
"<=50K",30,"Private",129227,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row823"
"<=50K",62,"Private",174355,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,40,"United-States","Row826"
"<=50K",39,"Private",680390,"HS-grad",9,"Separated","Machine-op-inspct","Unmarried","White","Female",0,0,24,"United-States","Row827"
">50K",53,"Private",194259,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",4386,0,40,"United-States","Row831"
"<=50K",72,,28929,"11th",7,"Widowed",,"Not-in-family","White","Female",0,0,24,"United-States","Row834"
">50K",41,"Private",180572,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","Row837"
"<=50K",62,"Local-gov",291175,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,48,"United-States","Row843"
"<=50K",40,"Local-gov",33274,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,50,"United-States","Row846"
">50K",61,"Private",99784,"Masters",14,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row850"
"<=50K",26,"Private",90980,"Assoc-voc",11,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,55,"United-States","Row851"
"<=50K",26,"Private",96467,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","Row853"
"<=50K",34,"Local-gov",166545,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","Row856"
"<=50K",34,"Private",188798,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","Row858"
">50K",49,"Private",38563,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,56,"United-States","Row859"
"<=50K",18,"Private",216284,"11th",7,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","Row860"
"<=50K",24,"Private",309055,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,15,"United-States","Row865"
"<=50K",23,"Private",153044,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","Black","Female",0,0,7,"United-States","Row876"
"<=50K",38,"Private",411797,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row877"
"<=50K",19,"Private",376540,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","Row879"
"<=50K",49,"Private",72393,"9th",5,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row880"
"<=50K",33,"Private",258498,"Some-college",10,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,60,"United-States","Row884"
"<=50K",29,"Private",177119,"Assoc-voc",11,"Divorced","Tech-support","Not-in-family","White","Female",2174,0,45,"United-States","Row889"
"<=50K",48,,144397,"Some-college",10,"Divorced",,"Unmarried","Black","Female",0,0,30,"United-States","Row890"
"<=50K",28,"Private",164170,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,40,"India","Row892"
"<=50K",22,"Private",226508,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,50,"United-States","Row897"
"<=50K",22,"Private",99697,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Female",0,0,40,"United-States","Row902"
"<=50K",46,"Private",171550,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,38,"United-States","Row905"
"<=50K",43,"Private",158926,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","Asian-Pac-Islander","Female",0,0,50,"South","Row916"
"<=50K",42,"Private",274198,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,38,"Mexico","Row922"
"<=50K",38,"Private",97083,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,"United-States","Row923"
"<=50K",22,"Private",91842,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,42,"United-States","Row928"
"<=50K",33,"Private",373662,"1st-4th",2,"Married-spouse-absent","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Guatemala","Row929"
"<=50K",19,,52114,"Some-college",10,"Never-married",,"Own-child","White","Female",0,0,10,"United-States","Row931"
"<=50K",23,"Private",375871,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"Mexico","Row933"
"<=50K",47,"Private",21906,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,25,"United-States","Row936"
"<=50K",31,"Private",78602,"Assoc-acdm",12,"Divorced","Other-service","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","Row940"
"<=50K",18,"Private",293227,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,45,"United-States","Row943"
"<=50K",54,"Local-gov",166398,"Some-college",10,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,35,"United-States","Row945"
"<=50K",40,"Private",184682,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row946"
">50K",36,"Self-emp-inc",108293,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,1977,45,"United-States","Row947"
">50K",44,"State-gov",174675,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","Row950"
"<=50K",51,"Private",269080,"7th-8th",4,"Widowed","Other-service","Unmarried","Black","Female",0,0,40,"United-States","Row952"
"<=50K",18,"Private",177722,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","Row953"
"<=50K",32,"Private",169240,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,38,"United-States","Row961"
"<=50K",36,"Private",526968,"10th",6,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","Row963"
"<=50K",20,"Private",323573,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","Row965"
"<=50K",36,,94954,"Assoc-voc",11,"Widowed",,"Not-in-family","White","Female",0,0,20,"United-States","Row969"
"<=50K",28,"Private",161538,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,35,"United-States","Row971"
"<=50K",25,"Private",178326,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","Row975"
"<=50K",21,"Private",255957,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",4101,0,40,"United-States","Row976"
"<=50K",78,"Private",182977,"HS-grad",9,"Widowed","Other-service","Not-in-family","Black","Female",2964,0,40,"United-States","Row978"
"<=50K",49,"Private",123207,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,44,"United-States","Row980"
"<=50K",22,"Private",284317,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","Row981"
"<=50K",23,,184699,"HS-grad",9,"Never-married",,"Unmarried","Black","Female",0,0,40,"United-States","Row982"
"<=50K",63,"Private",254907,"Assoc-voc",11,"Divorced","Other-service","Not-in-family","White","Female",0,0,20,"United-States","Row985"
"<=50K",41,"Private",349221,"HS-grad",9,"Never-married","Craft-repair","Own-child","Black","Female",0,0,35,"United-States","Row986"
"<=50K",47,"Private",335973,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","Row987"
"<=50K",51,"Private",122159,"Some-college",10,"Widowed","Prof-specialty","Not-in-family","White","Female",3325,0,40,"United-States","Row989"
">50K",38,"State-gov",343642,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","Row1002"
"<=50K",23,"Local-gov",115244,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,60,"United-States","Row1003"
"<=50K",51,"Private",220537,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","Row1010"
">50K",33,"Private",26973,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States","Row1016"
"<=50K",51,"Private",191965,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,32,"United-States","Row1017"
"<=50K",42,"Private",209370,"HS-grad",9,"Separated","Sales","Not-in-family","White","Female",0,0,30,"United-States","Row1022"
"<=50K",23,"Private",129042,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","Row1024"
"<=50K",48,"Private",207848,"10th",6,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","Row1028"
